Date,HSI Volume,HSI
1975-01-31,0.0,220.0
1975-02-28,0.0,253.0
1975-03-31,0.0,279.0
1975-04-30,0.0,323.0
1975-05-30,0.0,321.0
1975-06-30,0.0,321.0
1975-07-31,0.0,307.0
1975-08-29,0.0,300.0
1975-09-30,0.0,306.0
1975-10-31,0.0,312.0
1975-11-28,0.0,314.0
1975-12-31,0.0,350.0
1976-01-02,0.0,354.53
1976-01-05,0.0,361.2
1976-01-06,0.0,360.34
1976-01-07,0.0,363.47
1976-01-08,0.0,371.79
1976-01-09,0.0,363.65
1976-01-12,0.0,372.77
1976-01-13,0.0,373.55
1976-01-14,0.0,374.22
1976-01-15,0.0,373.91
1976-01-16,0.0,383.4
1976-01-19,0.0,390.22
1976-01-20,0.0,389.24
1976-01-21,0.0,387.5
1976-01-22,0.0,383.75
1976-01-23,0.0,386.85
1976-01-26,0.0,397.36
1976-01-27,0.0,394.84
1976-01-28,0.0,405.55
1976-01-29,0.0,411.49
1976-01-30,0.0,423.5
1976-02-04,0.0,434.48
1976-02-05,0.0,431.02
1976-02-06,0.0,412.07
1976-02-09,0.0,410.76
1976-02-10,0.0,405.24
1976-02-11,0.0,399.82
1976-02-12,0.0,404.53
1976-02-13,0.0,409.33
1976-02-16,0.0,418.36
1976-02-17,0.0,411.89
1976-02-18,0.0,416.12
1976-02-19,0.0,413.51
1976-02-20,0.0,422.54
1976-02-23,0.0,426.28
1976-02-24,0.0,433.27
1976-02-25,0.0,440.81
1976-02-26,0.0,446.99
1976-02-27,0.0,448.14
1976-03-01,0.0,450.65
1976-03-02,0.0,448.75
1976-03-03,0.0,447.75
1976-03-04,0.0,438.0
1976-03-05,0.0,435.15
1976-03-08,0.0,428.02
1976-03-09,0.0,439.93
1976-03-10,0.0,441.71
1976-03-11,0.0,451.83
1976-03-12,0.0,446.74
1976-03-15,0.0,451.86
1976-03-16,0.0,455.62
1976-03-17,0.0,465.33
1976-03-18,0.0,458.69
1976-03-19,0.0,464.67
1976-03-22,0.0,456.12
1976-03-23,0.0,448.0
1976-03-24,0.0,454.39
1976-03-25,0.0,445.78
1976-03-26,0.0,442.01
1976-03-29,0.0,455.4
1976-03-30,0.0,451.89
1976-03-31,0.0,455.78
1976-04-01,0.0,449.53
1976-04-02,0.0,446.98
1976-04-06,0.0,438.48
1976-04-07,0.0,439.02
1976-04-08,0.0,425.29
1976-04-09,0.0,428.89
1976-04-12,0.0,418.76
1976-04-13,0.0,413.01
1976-04-14,0.0,424.08
1976-04-15,0.0,423.39
1976-04-20,0.0,428.41
1976-04-22,0.0,437.63
1976-04-23,0.0,430.59
1976-04-26,0.0,426.56
1976-04-27,0.0,423.79
1976-04-28,0.0,424.71
1976-04-29,0.0,426.57
1976-04-30,0.0,426.29
1976-05-03,0.0,421.72
1976-05-04,0.0,415.74
1976-05-05,0.0,422.21
1976-05-06,0.0,416.86
1976-05-07,0.0,418.12
1976-05-10,0.0,416.19
1976-05-11,0.0,415.92
1976-05-12,0.0,414.5
1976-05-13,0.0,410.29
1976-05-14,0.0,403.51
1976-05-17,0.0,386.66
1976-05-18,0.0,382.15
1976-05-19,0.0,386.54
1976-05-20,0.0,381.19
1976-05-21,0.0,374.41
1976-05-24,0.0,364.64
1976-05-25,0.0,368.54
1976-05-26,0.0,381.08
1976-05-27,0.0,382.46
1976-05-28,0.0,381.33
1976-05-31,0.0,401.95
1976-06-01,0.0,396.82
1976-06-03,0.0,385.44
1976-06-04,0.0,378.09
1976-06-07,0.0,378.74
1976-06-08,0.0,390.44
1976-06-09,0.0,383.34
1976-06-10,0.0,388.22
1976-06-11,0.0,395.23
1976-06-14,0.0,405.4
1976-06-15,0.0,406.4
1976-06-16,0.0,396.08
1976-06-17,0.0,401.67
1976-06-18,0.0,401.35
1976-06-21,0.0,407.75
1976-06-22,0.0,410.87
1976-06-23,0.0,409.55
1976-06-24,0.0,409.97
1976-06-25,0.0,409.23
1976-06-28,0.0,405.22
1976-06-29,0.0,409.0
1976-06-30,0.0,412.8
1976-07-02,0.0,418.67
1976-07-05,0.0,422.58
1976-07-06,0.0,422.06
1976-07-07,0.0,414.83
1976-07-08,0.0,417.97
1976-07-09,0.0,416.97
1976-07-12,0.0,418.1
1976-07-13,0.0,415.88
1976-07-14,0.0,415.09
1976-07-15,0.0,412.58
1976-07-16,0.0,410.42
1976-07-19,0.0,407.67
1976-07-20,0.0,405.97
1976-07-21,0.0,402.74
1976-07-22,0.0,407.32
1976-07-23,0.0,408.49
1976-07-26,0.0,406.18
1976-07-27,0.0,403.79
1976-07-28,0.0,402.84
1976-07-29,0.0,402.32
1976-07-30,0.0,405.33
1976-08-03,0.0,406.57
1976-08-04,0.0,404.36
1976-08-05,0.0,403.92
1976-08-06,0.0,404.29
1976-08-09,0.0,403.83
1976-08-10,0.0,400.82
1976-08-11,0.0,401.21
1976-08-12,0.0,397.85
1976-08-13,0.0,396.31
1976-08-16,0.0,394.04
1976-08-17,0.0,395.44
1976-08-18,0.0,396.75
1976-08-19,0.0,396.16
1976-08-20,0.0,393.38
1976-08-23,0.0,390.03
1976-08-24,0.0,391.12
1976-08-25,0.0,390.77
1976-08-26,0.0,397.38
1976-08-27,0.0,399.9
1976-08-31,0.0,413.06
1976-09-01,0.0,417.24
1976-09-02,0.0,412.86
1976-09-03,0.0,420.83
1976-09-06,0.0,428.45
1976-09-07,0.0,428.36
1976-09-08,0.0,435.62
1976-09-10,0.0,414.52
1976-09-13,0.0,413.55
1976-09-14,0.0,408.3
1976-09-15,0.0,407.48
1976-09-16,0.0,416.17
1976-09-17,0.0,420.16
1976-09-20,0.0,421.73
1976-09-21,0.0,417.28
1976-09-22,0.0,420.19
1976-09-23,0.0,420.28
1976-09-24,0.0,416.83
1976-09-27,0.0,416.04
1976-09-28,0.0,412.84
1976-09-29,0.0,409.66
1976-09-30,0.0,408.94
1976-10-01,0.0,413.93
1976-10-04,0.0,411.04
1976-10-05,0.0,412.21
1976-10-06,0.0,406.8
1976-10-07,0.0,404.21
1976-10-08,0.0,401.02
1976-10-11,0.0,392.45
1976-10-12,0.0,384.2
1976-10-13,0.0,394.21
1976-10-14,0.0,389.84
1976-10-15,0.0,380.26
1976-10-18,0.0,385.14
1976-10-19,0.0,387.87
1976-10-20,0.0,385.62
1976-10-21,0.0,387.92
1976-10-22,0.0,400.25
1976-10-25,0.0,396.44
1976-10-26,0.0,392.51
1976-10-27,0.0,391.12
1976-10-28,0.0,392.48
1976-10-29,0.0,389.73
1976-11-02,0.0,392.74
1976-11-03,0.0,390.68
1976-11-04,0.0,394.52
1976-11-05,0.0,401.04
1976-11-08,0.0,398.61
1976-11-09,0.0,394.95
1976-11-10,0.0,397.74
1976-11-11,0.0,395.82
1976-11-12,0.0,394.27
1976-11-15,0.0,387.56
1976-11-16,0.0,385.47
1976-11-17,0.0,385.96
1976-11-18,0.0,388.62
1976-11-19,0.0,390.8
1976-11-22,0.0,388.71
1976-11-23,0.0,387.14
1976-11-24,0.0,385.63
1976-11-25,0.0,386.83
1976-11-26,0.0,389.5
1976-11-29,0.0,400.95
1976-11-30,0.0,400.77
1976-12-01,0.0,398.25
1976-12-02,0.0,402.22
1976-12-03,0.0,402.36
1976-12-06,0.0,399.55
1976-12-07,0.0,400.98
1976-12-08,0.0,402.99
1976-12-09,0.0,405.26
1976-12-10,0.0,412.86
1976-12-13,0.0,417.22
1976-12-14,0.0,416.71
1976-12-15,0.0,420.48
1976-12-16,0.0,415.85
1976-12-17,0.0,425.16
1976-12-20,0.0,429.52
1976-12-21,0.0,434.91
1976-12-22,0.0,434.26
1976-12-23,0.0,439.26
1976-12-24,0.0,441.46
1976-12-28,0.0,437.99
1976-12-29,0.0,439.99
1976-12-30,0.0,446.49
1976-12-31,0.0,447.67
1977-01-31,0.0,434.0
1977-02-28,0.0,428.0
1977-03-31,0.0,417.0
1977-04-29,0.0,442.0
1977-05-31,0.0,443.0
1977-06-30,0.0,440.0
1977-07-29,0.0,418.0
1977-08-31,0.0,428.0
1977-09-30,0.0,417.0
1977-10-31,0.0,418.0
1977-11-30,0.0,419.0
1977-12-30,0.0,404.0
1978-01-31,0.0,405.0
1978-02-28,0.0,413.0
1978-03-31,0.0,449.0
1978-04-28,0.0,460.0
1978-05-31,0.0,473.0
1978-06-30,0.0,557.0
1978-07-31,0.0,584.0
1978-08-31,0.0,680.0
1978-09-29,0.0,633.0
1978-10-31,0.0,673.0
1978-11-30,0.0,499.0
1978-12-29,0.0,496.0
1979-01-31,0.0,543.0
1979-02-28,0.0,527.0
1979-03-30,0.0,538.0
1979-04-30,0.0,538.0
1979-05-31,0.0,563.0
1979-06-29,0.0,539.0
1979-07-31,0.0,605.0
1979-08-31,0.0,582.0
1979-09-28,0.0,686.0
1979-10-31,0.0,674.0
1979-11-30,0.0,762.0
1979-12-31,0.0,879.0
1980-01-02,0.0,889.13
1980-01-03,0.0,862.06
1980-01-04,0.0,848.84
1980-01-07,0.0,816.18
1980-01-08,0.0,848.32
1980-01-09,0.0,850.75
1980-01-10,0.0,853.21
1980-01-11,0.0,846.47
1980-01-14,0.0,842.51
1980-01-15,0.0,833.86
1980-01-16,0.0,842.49
1980-01-17,0.0,860.94
1980-01-18,0.0,854.87
1980-01-21,0.0,873.82
1980-01-22,0.0,884.91
1980-01-23,0.0,878.56
1980-01-24,0.0,901.27
1980-01-25,0.0,920.01
1980-01-28,0.0,926.08
1980-01-29,0.0,936.83
1980-01-30,0.0,913.59
1980-01-31,0.0,907.5
1980-02-01,0.0,893.77
1980-02-04,0.0,920.61
1980-02-05,0.0,927.4
1980-02-06,0.0,914.95
1980-02-07,0.0,911.35
1980-02-08,0.0,907.78
1980-02-11,0.0,909.67
1980-02-12,0.0,934.03
1980-02-13,0.0,937.24
1980-02-14,0.0,961.21
1980-02-15,0.0,963.17
1980-02-20,0.0,949.89
1980-02-21,0.0,943.44
1980-02-22,0.0,929.55
1980-02-25,0.0,902.2
1980-02-26,0.0,894.99
1980-02-27,0.0,876.15
1980-02-28,0.0,918.74
1980-02-29,0.0,914.91
1980-03-03,0.0,891.62
1980-03-04,0.0,878.97
1980-03-05,0.0,857.51
1980-03-06,0.0,865.28
1980-03-07,0.0,833.69
1980-03-10,0.0,816.6
1980-03-11,0.0,832.86
1980-03-12,0.0,835.63
1980-03-13,0.0,800.96
1980-03-14,0.0,767.43
1980-03-17,0.0,783.3
1980-03-18,0.0,747.76
1980-03-19,0.0,738.92
1980-03-20,0.0,766.49
1980-03-21,0.0,764.48
1980-03-24,0.0,765.33
1980-03-25,0.0,758.13
1980-03-26,0.0,762.96
1980-03-27,0.0,766.23
1980-03-28,0.0,783.22
1980-03-31,0.0,783.0
1980-04-01,0.0,784.95
1980-04-02,0.0,791.93
1980-04-03,0.0,786.98
1980-04-08,0.0,773.82
1980-04-09,0.0,775.19
1980-04-10,0.0,785.04
1980-04-11,0.0,800.2
1980-04-14,0.0,806.81
1980-04-15,0.0,791.7
1980-04-16,0.0,798.27
1980-04-17,0.0,814.71
1980-04-18,0.0,822.86
1980-04-22,0.0,840.12
1980-04-23,0.0,844.88
1980-04-24,0.0,866.37
1980-04-25,0.0,854.14
1980-04-28,0.0,863.15
1980-04-29,0.0,875.85
1980-04-30,0.0,867.9
1980-05-01,0.0,863.88
1980-05-02,0.0,854.22
1980-05-05,0.0,858.4
1980-05-06,0.0,867.81
1980-05-07,0.0,861.56
1980-05-08,0.0,878.88
1980-05-09,0.0,883.85
1980-05-12,0.0,889.62
1980-05-13,0.0,902.48
1980-05-14,0.0,900.78
1980-05-15,0.0,910.84
1980-05-16,0.0,900.29
1980-05-19,0.0,897.8
1980-05-20,0.0,890.42
1980-05-21,0.0,890.98
1980-05-22,0.0,900.77
1980-05-23,0.0,897.07
1980-05-26,0.0,898.38
1980-05-27,0.0,876.54
1980-05-28,0.0,884.96
1980-05-29,0.0,883.43
1980-05-30,0.0,894.32
1980-06-02,0.0,901.67
1980-06-03,0.0,899.39
1980-06-04,0.0,906.07
1980-06-05,0.0,925.49
1980-06-06,0.0,931.76
1980-06-09,0.0,950.05
1980-06-10,0.0,955.94
1980-06-11,0.0,951.99
1980-06-12,0.0,971.3
1980-06-13,0.0,869.16
1980-06-16,0.0,981.12
1980-06-18,0.0,983.24
1980-06-19,0.0,967.94
1980-06-20,0.0,987.96
1980-06-23,0.0,1012.01
1980-06-24,0.0,1014.2
1980-06-26,0.0,1026.69
1980-06-27,0.0,1041.43
1980-06-30,0.0,1066.84
1980-07-02,0.0,1037.71
1980-07-03,0.0,1067.22
1980-07-04,0.0,1057.19
1980-07-07,0.0,1085.75
1980-07-08,0.0,1071.84
1980-07-09,0.0,1081.44
1980-07-10,0.0,1083.79
1980-07-11,0.0,1101.14
1980-07-14,0.0,1104.56
1980-07-15,0.0,1097.04
1980-07-16,0.0,1059.89
1980-07-17,0.0,1077.74
1980-07-18,0.0,1090.84
1980-07-21,0.0,1106.37
1980-07-23,0.0,1128.07
1980-07-24,0.0,1130.37
1980-07-25,0.0,1147.1
1980-07-28,0.0,1156.62
1980-07-29,0.0,1158.12
1980-07-30,0.0,1168.74
1980-07-31,0.0,1166.55
1980-08-01,0.0,1144.2
1980-08-05,0.0,1120.38
1980-08-06,0.0,1142.92
1980-08-07,0.0,1140.26
1980-08-08,0.0,1129.49
1980-08-11,0.0,1135.76
1980-08-12,0.0,1136.41
1980-08-13,0.0,1162.8
1980-08-14,0.0,1172.84
1980-08-15,0.0,1177.37
1980-08-18,0.0,1180.96
1980-08-19,0.0,1168.16
1980-08-20,0.0,1168.42
1980-08-21,0.0,1195.04
1980-08-22,0.0,1213.32
1980-08-26,0.0,1226.03
1980-08-27,0.0,1218.53
1980-08-28,0.0,1201.16
1980-08-29,0.0,1221.12
1980-09-01,0.0,1239.85
1980-09-02,0.0,1224.56
1980-09-03,0.0,1237.15
1980-09-04,0.0,1216.62
1980-09-05,0.0,1212.71
1980-09-08,0.0,1174.5
1980-09-09,0.0,1169.72
1980-09-10,0.0,1211.13
1980-09-11,0.0,1212.37
1980-09-12,0.0,1220.35
1980-09-15,0.0,1230.73
1980-09-16,0.0,1222.93
1980-09-17,0.0,1244.83
1980-09-18,0.0,1253.76
1980-09-19,0.0,1282.88
1980-09-22,0.0,1313.78
1980-09-23,0.0,1308.12
1980-09-25,0.0,1283.76
1980-09-26,0.0,1261.76
1980-09-29,0.0,1227.22
1980-09-30,0.0,1213.68
1980-10-01,0.0,1240.6
1980-10-02,0.0,1243.87
1980-10-03,0.0,1256.16
1980-10-06,0.0,1296.15
1980-10-07,0.0,1318.47
1980-10-08,0.0,1318.48
1980-10-09,0.0,1340.46
1980-10-10,0.0,1357.18
1980-10-13,0.0,1368.82
1980-10-14,0.0,1364.83
1980-10-15,0.0,1404.0
1980-10-16,0.0,1430.04
1980-10-20,0.0,1439.35
1980-10-21,0.0,1394.43
1980-10-22,0.0,1451.82
1980-10-23,0.0,1434.52
1980-10-24,0.0,1462.11
1980-10-27,0.0,1479.36
1980-10-28,0.0,1471.93
1980-10-29,0.0,1451.38
1980-10-30,0.0,1436.5
1980-10-31,0.0,1498.86
1980-11-03,0.0,1557.49
1980-11-04,0.0,1556.44
1980-11-05,0.0,1587.09
1980-11-06,0.0,1582.85
1980-11-07,0.0,1545.77
1980-11-10,0.0,1542.53
1980-11-11,0.0,1586.39
1980-11-12,0.0,1628.13
1980-11-13,0.0,1654.5
1980-11-14,0.0,1639.2
1980-11-17,0.0,1611.98
1980-11-18,0.0,1587.8
1980-11-19,0.0,1614.6
1980-11-20,0.0,1614.6
1980-11-21,0.0,1569.1
1980-11-24,0.0,1481.51
1980-11-25,0.0,1494.4
1980-11-26,0.0,1523.69
1980-11-27,0.0,1466.09
1980-11-28,0.0,1445.51
1980-12-01,0.0,1441.82
1980-12-02,0.0,1361.39
1980-12-03,0.0,1308.01
1980-12-04,0.0,1373.76
1980-12-05,0.0,1382.5
1980-12-08,0.0,1398.51
1980-12-09,0.0,1386.08
1980-12-10,0.0,1340.28
1980-12-11,0.0,1262.2
1980-12-12,0.0,1222.16
1980-12-15,0.0,1307.38
1980-12-16,0.0,1307.38
1980-12-17,0.0,1253.66
1980-12-18,0.0,1250.76
1980-12-19,0.0,1291.93
1980-12-22,0.0,1359.37
1980-12-23,0.0,1446.18
1980-12-24,0.0,1462.72
1980-12-29,0.0,1445.08
1980-12-30,0.0,1445.08
1980-12-31,0.0,1473.59
1981-01-02,0.0,1524.84
1981-01-05,0.0,1599.91
1981-01-06,0.0,1604.68
1981-01-07,0.0,1610.56
1981-01-08,0.0,1570.04
1981-01-09,0.0,1562.95
1981-01-12,0.0,1630.72
1981-01-13,0.0,1596.27
1981-01-14,0.0,1596.27
1981-01-15,0.0,1589.83
1981-01-16,0.0,1619.47
1981-01-19,0.0,1619.47
1981-01-20,0.0,1591.66
1981-01-21,0.0,1546.06
1981-01-22,0.0,1532.27
1981-01-23,0.0,1531.42
1981-01-26,0.0,1540.85
1981-01-27,0.0,1580.19
1981-01-28,0.0,1593.4
1981-01-29,0.0,1584.43
1981-01-30,0.0,1584.43
1981-02-02,0.0,1608.7
1981-02-03,0.0,1641.0
1981-02-04,0.0,1650.62
1981-02-05,0.0,1650.62
1981-02-06,0.0,1650.62
1981-02-09,0.0,1650.14
1981-02-10,0.0,1622.15
1981-02-11,0.0,1604.05
1981-02-12,0.0,1575.95
1981-02-13,0.0,1573.67
1981-02-16,0.0,1537.56
1981-02-17,0.0,1526.51
1981-02-18,0.0,1550.29
1981-02-19,0.0,1547.42
1981-02-20,0.0,1547.42
1981-02-23,0.0,1492.2
1981-02-24,0.0,1519.24
1981-02-25,0.0,1532.2
1981-02-26,0.0,1500.19
1981-02-27,0.0,1487.88
1981-03-02,0.0,1451.04
1981-03-03,0.0,1420.03
1981-03-04,0.0,1459.85
1981-03-05,0.0,1392.43
1981-03-06,0.0,1390.0
1981-03-09,0.0,1347.35
1981-03-10,0.0,1371.42
1981-03-11,0.0,1295.44
1981-03-12,0.0,1347.48
1981-03-13,0.0,1323.26
1981-03-16,0.0,1344.37
1981-03-17,0.0,1375.32
1981-03-18,0.0,1390.85
1981-03-19,0.0,1390.85
1981-03-20,0.0,1439.76
1981-03-23,0.0,1467.88
1981-03-24,0.0,1467.88
1981-03-25,0.0,1468.3
1981-03-26,0.0,1450.51
1981-03-27,0.0,1441.66
1981-03-30,0.0,1377.79
1981-03-31,0.0,1369.65
1981-04-01,0.0,1387.76
1981-04-02,0.0,1408.85
1981-04-03,0.0,1409.06
1981-04-06,0.0,1409.06
1981-04-07,0.0,1380.08
1981-04-08,0.0,1347.11
1981-04-09,0.0,1325.05
1981-04-10,0.0,1356.06
1981-04-13,0.0,1350.85
1981-04-14,0.0,1332.81
1981-04-15,0.0,1338.89
1981-04-16,0.0,1360.84
1981-04-21,0.0,1352.94
1981-04-22,0.0,1344.94
1981-04-23,0.0,1374.86
1981-04-24,0.0,1428.31
1981-04-27,0.0,1428.31
1981-04-28,0.0,1442.08
1981-04-29,0.0,1441.42
1981-04-30,0.0,1424.26
1981-05-01,0.0,1439.23
1981-05-04,0.0,1428.56
1981-05-05,0.0,1413.47
1981-05-06,0.0,1420.34
1981-05-07,0.0,1413.49
1981-05-08,0.0,1431.11
1981-05-11,0.0,1450.91
1981-05-12,0.0,1460.49
1981-05-13,0.0,1482.62
1981-05-14,0.0,1532.05
1981-05-15,0.0,1548.21
1981-05-18,0.0,1562.23
1981-05-19,0.0,1554.37
1981-05-20,0.0,1585.1
1981-05-21,0.0,1606.63
1981-05-22,0.0,1596.62
1981-05-25,0.0,1588.9
1981-05-26,0.0,1633.35
1981-05-27,0.0,1636.27
1981-05-28,0.0,1624.34
1981-05-29,0.0,1667.34
1981-06-01,0.0,1718.01
1981-06-02,0.0,1731.11
1981-06-03,0.0,1711.87
1981-06-04,0.0,1681.17
1981-06-05,0.0,1715.81
1981-06-08,0.0,1697.5
1981-06-09,0.0,1718.07
1981-06-10,0.0,1734.25
1981-06-11,0.0,1754.53
1981-06-12,0.0,1780.55
1981-06-15,0.0,1752.35
1981-06-16,0.0,1761.15
1981-06-17,0.0,1728.57
1981-06-18,0.0,1743.11
1981-06-19,0.0,1705.48
1981-06-22,0.0,1677.36
1981-06-23,0.0,1706.95
1981-06-24,0.0,1708.9
1981-06-25,0.0,1689.09
1981-06-26,0.0,1707.57
1981-06-29,0.0,1739.94
1981-06-30,0.0,1734.36
1981-07-01,0.0,1734.36
1981-07-02,0.0,1727.78
1981-07-03,0.0,1745.72
1981-07-06,0.0,1745.72
1981-07-07,0.0,1745.72
1981-07-08,0.0,1741.04
1981-07-09,0.0,1747.2
1981-07-10,0.0,1777.03
1981-07-13,0.0,1781.07
1981-07-14,0.0,1779.37
1981-07-15,0.0,1780.69
1981-07-16,0.0,1781.62
1981-07-17,0.0,1810.2
1981-07-20,0.0,1777.92
1981-07-21,0.0,1732.38
1981-07-22,0.0,1732.94
1981-07-23,0.0,1698.73
1981-07-24,0.0,1688.56
1981-07-27,0.0,1664.81
1981-07-28,0.0,1660.52
1981-07-29,0.0,1660.52
1981-07-30,0.0,1699.39
1981-07-31,0.0,1719.84
1981-08-03,0.0,1719.84
1981-08-04,0.0,1681.65
1981-08-05,0.0,1689.67
1981-08-06,0.0,1722.46
1981-08-07,0.0,1718.15
1981-08-10,0.0,1683.82
1981-08-11,0.0,1644.94
1981-08-12,0.0,1668.15
1981-08-13,0.0,1679.32
1981-08-14,0.0,1694.75
1981-08-17,0.0,1689.27
1981-08-18,0.0,1706.54
1981-08-19,0.0,1728.71
1981-08-20,0.0,1705.73
1981-08-21,0.0,1715.84
1981-08-24,0.0,1715.84
1981-08-25,0.0,1705.16
1981-08-26,0.0,1689.78
1981-08-27,0.0,1674.47
1981-08-28,0.0,1672.84
1981-08-31,0.0,1672.84
1981-09-01,0.0,1647.65
1981-09-02,0.0,1611.57
1981-09-03,0.0,1587.63
1981-09-04,0.0,1597.54
1981-09-07,0.0,1564.12
1981-09-08,0.0,1518.9
1981-09-09,0.0,1519.49
1981-09-10,0.0,1515.88
1981-09-11,0.0,1538.85
1981-09-14,0.0,1533.85
1981-09-15,0.0,1554.92
1981-09-16,0.0,1563.09
1981-09-17,0.0,1502.79
1981-09-18,0.0,1493.15
1981-09-21,0.0,1431.68
1981-09-22,0.0,1404.71
1981-09-23,0.0,1331.01
1981-09-24,0.0,1322.69
1981-09-25,0.0,1351.01
1981-09-28,0.0,1245.26
1981-09-29,0.0,1218.0
1981-09-30,0.0,1280.13
1981-10-01,0.0,1259.16
1981-10-02,0.0,1233.26
1981-10-05,0.0,1113.77
1981-10-06,0.0,1113.77
1981-10-07,0.0,1179.83
1981-10-08,0.0,1266.52
1981-10-09,0.0,1302.42
1981-10-12,0.0,1335.21
1981-10-13,0.0,1312.97
1981-10-14,0.0,1312.97
1981-10-15,0.0,1265.72
1981-10-16,0.0,1249.47
1981-10-19,0.0,1230.87
1981-10-20,0.0,1230.87
1981-10-21,0.0,1252.81
1981-10-22,0.0,1236.12
1981-10-23,0.0,1227.24
1981-10-26,0.0,1223.06
1981-10-27,0.0,1231.54
1981-10-28,0.0,1270.28
1981-10-29,0.0,1281.71
1981-10-30,0.0,1281.71
1981-11-02,0.0,1370.9
1981-11-03,0.0,1377.51
1981-11-04,0.0,1380.16
1981-11-05,0.0,1420.05
1981-11-06,0.0,1395.92
1981-11-09,0.0,1384.29
1981-11-10,0.0,1435.47
1981-11-11,0.0,1436.44
1981-11-12,0.0,1413.43
1981-11-13,0.0,1433.82
1981-11-16,0.0,1443.06
1981-11-17,0.0,1386.31
1981-11-18,0.0,1397.8
1981-11-19,0.0,1395.39
1981-11-20,0.0,1401.75
1981-11-23,0.0,1416.18
1981-11-24,0.0,1398.08
1981-11-25,0.0,1428.68
1981-11-26,0.0,1439.95
1981-11-27,0.0,1451.07
1981-11-30,0.0,1450.22
1981-12-01,0.0,1431.1
1981-12-02,0.0,1402.19
1981-12-03,0.0,1399.82
1981-12-04,0.0,1409.92
1981-12-07,0.0,1423.82
1981-12-08,0.0,1414.71
1981-12-09,0.0,1403.86
1981-12-10,0.0,1412.99
1981-12-11,0.0,1413.19
1981-12-14,0.0,1376.39
1981-12-15,0.0,1381.18
1981-12-16,0.0,1376.15
1981-12-17,0.0,1324.98
1981-12-18,0.0,1334.75
1981-12-21,0.0,1370.13
1981-12-22,0.0,1353.11
1981-12-23,0.0,1361.48
1981-12-24,0.0,1375.59
1981-12-28,0.0,1406.11
1981-12-29,0.0,1412.78
1981-12-30,0.0,1415.31
1981-12-31,0.0,1405.82
1982-01-04,0.0,1376.65
1982-01-05,0.0,1386.78
1982-01-06,0.0,1385.72
1982-01-07,0.0,1409.4
1982-01-08,0.0,1415.79
1982-01-11,0.0,1436.57
1982-01-12,0.0,1445.32
1982-01-13,0.0,1423.57
1982-01-14,0.0,1396.82
1982-01-15,0.0,1410.46
1982-01-18,0.0,1386.04
1982-01-19,0.0,1398.57
1982-01-20,0.0,1397.08
1982-01-21,0.0,1380.46
1982-01-22,0.0,1405.23
1982-01-25,0.0,1405.23
1982-01-26,0.0,1405.23
1982-01-27,0.0,1405.23
1982-01-28,0.0,1398.3
1982-01-29,0.0,1417.42
1982-02-01,0.0,1416.02
1982-02-02,0.0,1390.15
1982-02-03,0.0,1384.15
1982-02-04,0.0,1368.38
1982-02-05,0.0,1365.7
1982-02-08,0.0,1322.39
1982-02-09,0.0,1292.47
1982-02-10,0.0,1286.4
1982-02-11,0.0,1256.57
1982-02-12,0.0,1270.04
1982-02-15,0.0,1248.35
1982-02-16,0.0,1230.62
1982-02-17,0.0,1233.46
1982-02-18,0.0,1257.94
1982-02-19,0.0,1280.92
1982-02-22,0.0,1277.01
1982-02-23,0.0,1255.33
1982-02-24,0.0,1267.12
1982-02-25,0.0,1265.0
1982-02-26,0.0,1271.6
1982-03-01,0.0,1237.61
1982-03-02,0.0,1231.77
1982-03-03,0.0,1231.77
1982-03-04,0.0,1140.58
1982-03-05,0.0,1158.92
1982-03-08,0.0,1125.36
1982-03-09,0.0,1129.83
1982-03-10,0.0,1152.69
1982-03-11,0.0,1179.78
1982-03-12,0.0,1196.9
1982-03-15,0.0,1161.93
1982-03-16,0.0,1185.13
1982-03-17,0.0,1191.76
1982-03-18,0.0,1188.29
1982-03-19,0.0,1207.21
1982-03-22,0.0,1223.19
1982-03-23,0.0,1221.18
1982-03-24,0.0,1223.38
1982-03-25,0.0,1210.18
1982-03-26,0.0,1188.18
1982-03-29,0.0,1174.72
1982-03-30,0.0,1167.16
1982-03-31,0.0,1165.96
1982-04-01,0.0,1174.3
1982-04-02,0.0,1196.27
1982-04-05,0.0,1196.27
1982-04-06,0.0,1196.27
1982-04-07,0.0,1187.22
1982-04-08,0.0,1206.86
1982-04-12,0.0,1206.86
1982-04-13,0.0,1210.45
1982-04-14,0.0,1203.81
1982-04-15,0.0,1201.26
1982-04-16,0.0,1182.48
1982-04-19,0.0,1180.65
1982-04-20,0.0,1193.77
1982-04-21,0.0,1193.77
1982-04-22,0.0,1220.13
1982-04-23,0.0,1235.84
1982-04-26,0.0,1235.84
1982-04-27,0.0,1306.08
1982-04-28,0.0,1306.08
1982-04-29,0.0,1302.09
1982-04-30,0.0,1323.36
1982-05-03,0.0,1320.2
1982-05-04,0.0,1319.36
1982-05-05,0.0,1316.2
1982-05-06,0.0,1351.09
1982-05-07,0.0,1368.97
1982-05-10,0.0,1377.55
1982-05-11,0.0,1381.26
1982-05-12,0.0,1387.35
1982-05-13,0.0,1383.85
1982-05-14,0.0,1367.53
1982-05-17,0.0,1361.5
1982-05-18,0.0,1334.05
1982-05-19,0.0,1360.1
1982-05-20,0.0,1358.37
1982-05-21,0.0,1359.51
1982-05-24,0.0,1353.93
